month,state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_
2025-05-01,Assam,Sonitpur,55.0,160.0,38.0,0.0,0.0,1779.0,1243.0
2025-05-01,Assam,South Salmara Mankachar,0.0,0.0,0.0,0.0,0.0,131.0,83.0
2025-05-01,Assam,Tinsukia,213.0,216.0,171.0,0.0,0.0,1118.0,830.0
2025-05-01,Assam,Udalguri,221.0,162.0,164.0,0.0,0.0,1317.0,748.0
2025-05-01,Assam,West Karbi Anglong,39.0,216.0,11.0,0.0,0.0,66.0,113.0
2025-05-01,Bihar,Araria,0.0,0.0,0.0,0.0,0.0,8591.0,8598.0
2025-05-01,Bihar,Arwal,43.0,156.0,10.0,0.0,0.0,1452.0,1735.0
2025-05-01,Bihar,Aurangabad,0.0,0.0,0.0,0.0,0.0,5482.0,4879.0
2025-05-01,Bihar,Banka,0.0,0.0,0.0,0.0,0.0,7652.0,5755.0
2025-05-01,Bihar,Begusarai,0.0,0.0,0.0,0.0,0.0,8772.0,7663.0
2025-05-01,Bihar,Bhagalpur,1500.0,1363.0,85.0,0.0,0.0,8529.0,7339.0
2025-05-01,Bihar,Bhojpur,0.0,0.0,0.0,0.0,0.0,4727.0,5240.0
2025-05-01,Bihar,Buxar,0.0,0.0,0.0,0.0,0.0,3077.0,3175.0
2025-05-01,Bihar,Darbhanga,0.0,0.0,0.0,0.0,0.0,12847.0,11457.0
2025-05-01,Bihar,East Champaran,1445.0,2871.0,192.0,0.0,0.0,12700.0,10844.0
2025-05-01,Bihar,Gaya,452.0,1796.0,69.0,0.0,0.0,10806.0,8820.0
2025-05-01,Bihar,Gopalganj,385.0,495.0,27.0,0.0,0.0,6673.0,6360.0
2025-05-01,Bihar,Jamui,245.0,292.0,13.0,0.0,0.0,5842.0,3547.0
2025-05-01,Bihar,Jehanabad,0.0,0.0,0.0,0.0,0.0,1865.0,1881.0
2025-05-01,Bihar,Kaimur (Bhabua),273.0,642.0,22.0,0.0,0.0,4375.0,3917.0
2025-05-01,Bihar,Katihar,270.0,215.0,10.0,0.0,0.0,11024.0,11144.0
2025-05-01,Bihar,Khagaria,0.0,0.0,0.0,0.0,0.0,4203.0,4085.0
2025-05-01,Bihar,Kishanganj,0.0,0.0,0.0,0.0,0.0,6382.0,8117.0
2025-05-01,Bihar,Lakhisarai,0.0,0.0,0.0,0.0,0.0,2807.0,2654.0
2025-05-01,Bihar,Madhepura,0.0,0.0,0.0,0.0,0.0,7859.0,5953.0
2025-05-01,Bihar,Madhubani,874.0,995.0,102.0,0.0,0.0,16018.0,14123.0
2025-05-01,Bihar,Munger,0.0,0.0,0.0,0.0,0.0,2651.0,2836.0
2025-05-01,Bihar,Muzaffarpur,2161.0,2046.0,159.0,0.0,0.0,12578.0,12122.0
2025-05-01,Bihar,Nalanda,0.0,0.0,0.0,0.0,0.0,6448.0,6644.0
2025-05-01,Bihar,Nawada,0.0,0.0,0.0,0.0,0.0,4894.0,4112.0
2025-05-01,Bihar,Patna,105.0,347.0,22.0,0.0,0.0,13057.0,12157.0
2025-05-01,Bihar,Purnea,0.0,0.0,0.0,0.0,0.0,127.0,385.0
2025-05-01,Bihar,Purnia,0.0,0.0,0.0,0.0,0.0,11549.0,12253.0
2025-05-01,Bihar,Rohtas,0.0,0.0,0.0,0.0,0.0,5855.0,6101.0
2025-05-01,Bihar,Saharsa,334.0,295.0,13.0,0.0,0.0,5638.0,7734.0
2025-05-01,Bihar,Samastipur,0.0,0.0,0.0,0.0,0.0,11934.0,11062.0
2025-05-01,Bihar,Saran,0.0,0.0,0.0,0.0,0.0,8390.0,8257.0
2025-05-01,Bihar,Sheikhpura,0.0,0.0,0.0,0.0,0.0,1828.0,2215.0
2025-05-01,Bihar,Sheohar,0.0,0.0,0.0,0.0,0.0,1621.0,2038.0
2025-05-01,Bihar,Sitamarhi,2961.0,2387.0,348.0,768.0,9424.0,11734.0,9727.0
2025-05-01,Bihar,Siwan,269.0,384.0,12.0,0.0,0.0,7028.0,7021.0
2025-05-01,Bihar,Supaul,0.0,0.0,0.0,0.0,0.0,6550.0,7043.0
2025-05-01,Bihar,Vaishali,0.0,0.0,0.0,0.0,0.0,10356.0,10497.0
2025-05-01,Bihar,West Champaran,1934.0,2875.0,157.0,0.0,0.0,9994.0,8794.0
2025-05-01,Chandigarh,Chandigarh,0.0,0.0,0.0,2338.0,9805.0,3424.0,3142.0
2025-05-01,Chhattisgarh,Balod,0.0,0.0,0.0,286.0,2687.0,1759.0,7096.0
2025-05-01,Chhattisgarh,Baloda Bazar,492.0,35.0,17.0,195.0,2667.0,3113.0,13104.0
2025-05-01,Chhattisgarh,Balrampur,0.0,0.0,0.0,0.0,0.0,1018.0,3547.0
2025-05-01,Chhattisgarh,Bastar,0.0,0.0,0.0,162.0,1256.0,1610.0,7715.0
2025-05-01,Chhattisgarh,Bemetara,0.0,0.0,0.0,866.0,11112.0,2455.0,13382.0
2025-05-01,Chhattisgarh,Bijapur,275.0,180.0,155.0,0.0,0.0,1013.0,1573.0
2025-05-01,Chhattisgarh,Bilaspur,0.0,0.0,0.0,0.0,0.0,3368.0,16548.0
2025-05-01,Chhattisgarh,Dakshin Bastar Dantewada,0.0,0.0,0.0,0.0,0.0,661.0,1609.0
2025-05-01,Chhattisgarh,Dantewada,0.0,0.0,0.0,0.0,0.0,357.0,875.0
2025-05-01,Chhattisgarh,Dhamtari,0.0,0.0,0.0,268.0,5332.0,1515.0,8986.0
2025-05-01,Chhattisgarh,Durg,0.0,0.0,0.0,0.0,0.0,3422.0,15801.0
2025-05-01,Chhattisgarh,Gariyaband,0.0,0.0,0.0,0.0,0.0,768.0,4069.0
2025-05-01,Chhattisgarh,Gaurela-Pendra-Marwahi,0.0,0.0,0.0,0.0,0.0,63.0,339.0
2025-05-01,Chhattisgarh,Janjgir-Champa,0.0,0.0,0.0,119.0,1452.0,2831.0,13587.0
2025-05-01,Chhattisgarh,Jashpur,0.0,0.0,0.0,554.0,2430.0,1488.0,5051.0
2025-05-01,Chhattisgarh,Kabeerdham,0.0,0.0,0.0,394.0,3678.0,786.0,2783.0
2025-05-01,Chhattisgarh,Kanker,0.0,0.0,0.0,0.0,0.0,1052.0,3581.0
2025-05-01,Chhattisgarh,Kawardha,0.0,0.0,0.0,0.0,0.0,1238.0,5710.0
2025-05-01,Chhattisgarh,Kondagaon,0.0,0.0,0.0,0.0,0.0,1041.0,3407.0
2025-05-01,Chhattisgarh,Korba,0.0,0.0,0.0,447.0,5853.0,2140.0,7979.0
2025-05-01,Chhattisgarh,Koriya,0.0,0.0,0.0,0.0,0.0,1056.0,4545.0
2025-05-01,Chhattisgarh,Mahasamund,0.0,0.0,0.0,445.0,4571.0,1642.0,8428.0
2025-05-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,0.0,0.0,0.0,0.0,0.0,176.0,721.0
2025-05-01,Chhattisgarh,Mungeli,0.0,0.0,0.0,138.0,1919.0,1994.0,6293.0
2025-05-01,Chhattisgarh,Narayanpur,0.0,0.0,0.0,0.0,0.0,572.0,1936.0
2025-05-01,Chhattisgarh,Raigarh,0.0,0.0,0.0,0.0,0.0,2535.0,13681.0
2025-05-01,Chhattisgarh,Raipur,0.0,0.0,0.0,1310.0,12146.0,4261.0,18656.0
2025-05-01,Chhattisgarh,Rajnandgaon,0.0,0.0,0.0,277.0,2211.0,3087.0,11257.0
2025-05-01,Chhattisgarh,Sakti,0.0,0.0,0.0,0.0,0.0,39.0,360.0
2025-05-01,Chhattisgarh,Sukma,178.0,55.0,19.0,0.0,0.0,941.0,1639.0
2025-05-01,Chhattisgarh,Surajpur,0.0,0.0,0.0,114.0,1262.0,916.0,3821.0
2025-05-01,Chhattisgarh,Surguja,0.0,0.0,0.0,436.0,3682.0,1384.0,5541.0
2025-05-01,Chhattisgarh,Uttar Bastar Kanker,0.0,0.0,0.0,0.0,0.0,397.0,2398.0
2025-05-01,Dadra And Nagar Haveli,Dadra & Nagar Haveli,0.0,0.0,0.0,0.0,0.0,12.0,103.0
2025-05-01,Dadra And Nagar Haveli,Dadra And Nagar Haveli,0.0,0.0,0.0,0.0,0.0,1455.0,2134.0
2025-05-01,Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,0.0,0.0,0.0,0.0,0.0,98.0,256.0
2025-05-01,Dadra And Nagar Haveli And Daman And Diu,Daman,0.0,0.0,0.0,0.0,0.0,30.0,56.0
2025-05-01,Daman And Diu,Daman,0.0,0.0,0.0,0.0,0.0,317.0,322.0
2025-05-01,Daman And Diu,Diu,0.0,0.0,0.0,0.0,0.0,263.0,202.0
2025-05-01,Delhi,Central Delhi,208.0,105.0,20.0,132.0,1325.0,3194.0,4521.0
2025-05-01,Delhi,East Delhi,969.0,342.0,67.0,3486.0,24590.0,7213.0,10678.0
2025-05-01,Delhi,Najafgarh,0.0,0.0,0.0,0.0,0.0,15.0,155.0
2025-05-01,Delhi,New Delhi,0.0,0.0,0.0,0.0,0.0,271.0,259.0
2025-05-01,Delhi,North Delhi,0.0,0.0,0.0,1438.0,11216.0,3388.0,5005.0
2025-05-01,Delhi,North East,0.0,0.0,0.0,0.0,0.0,351.0,7754.0
2025-05-01,Delhi,North East Delhi,0.0,0.0,0.0,4198.0,13938.0,11102.0,10130.0
2025-05-01,Delhi,North West Delhi,368.0,251.0,25.0,5239.0,33354.0,18087.0,28734.0
2025-05-01,Delhi,Shahdara,66.0,47.0,20.0,0.0,0.0,440.0,913.0
2025-05-01,Delhi,South Delhi,217.0,88.0,28.0,1272.0,11494.0,12807.0,18274.0
2025-05-01,Delhi,South East Delhi,0.0,0.0,0.0,0.0,0.0,35.0,47.0
2025-05-01,Delhi,South West Delhi,448.0,188.0,48.0,1480.0,10590.0,8454.0,10524.0
2025-05-01,Delhi,West Delhi,1411.0,493.0,172.0,887.0,7347.0,9666.0,15641.0
2025-05-01,Goa,North Goa,0.0,0.0,0.0,0.0,0.0,2049.0,2289.0
2025-05-01,Goa,South Goa,0.0,0.0,0.0,0.0,0.0,2202.0,2188.0
2025-05-01,Gujarat,Ahmadabad,0.0,0.0,0.0,0.0,0.0,191.0,2644.0
2025-05-01,Gujarat,Ahmedabad,756.0,347.0,97.0,2420.0,17864.0,26986.0,37810.0
2025-05-01,Gujarat,Amreli,0.0,0.0,0.0,0.0,0.0,5434.0,4540.0
2025-05-01,Gujarat,Anand,111.0,22.0,10.0,0.0,0.0,7432.0,9057.0
2025-05-01,Gujarat,Arvalli,0.0,0.0,0.0,0.0,0.0,2360.0,1242.0
2025-05-01,Gujarat,Banaskantha,1146.0,724.0,178.0,931.0,4927.0,7142.0,8480.0
2025-05-01,Gujarat,Bharuch,303.0,69.0,23.0,454.0,3262.0,5135.0,5066.0
2025-05-01,Gujarat,Bhavnagar,0.0,0.0,0.0,189.0,1683.0,10156.0,10611.0
2025-05-01,Gujarat,Botad,0.0,0.0,0.0,0.0,0.0,1370.0,752.0
2025-05-01,Gujarat,Chhotaudepur,127.0,61.0,28.0,0.0,0.0,3901.0,2781.0
2025-05-01,Gujarat,Dahod,710.0,717.0,653.0,0.0,0.0,8377.0,6855.0
2025-05-01,Gujarat,Devbhumi Dwarka,167.0,26.0,23.0,0.0,0.0,2476.0,1165.0
2025-05-01,Gujarat,Dohad,0.0,0.0,0.0,0.0,0.0,354.0,1586.0
2025-05-01,Gujarat,Gandhinagar,251.0,28.0,16.0,630.0,4952.0,5323.0,6353.0
2025-05-01,Gujarat,Gir Somnath,181.0,53.0,26.0,192.0,548.0,2737.0,1688.0
2025-05-01,Gujarat,Jamnagar,410.0,77.0,67.0,129.0,1984.0,7695.0,6573.0
2025-05-01,Gujarat,Junagadh,0.0,0.0,0.0,0.0,0.0,4568.0,9031.0
2025-05-01,Gujarat,Kachchh,59.0,79.0,12.0,126.0,703.0,10768.0,8013.0
2025-05-01,Gujarat,Kheda,89.0,18.0,33.0,0.0,0.0,6775.0,7951.0
2025-05-01,Gujarat,Mahesana,178.0,26.0,13.0,190.0,1532.0,5382.0,7238.0
2025-05-01,Gujarat,Mahisagar,0.0,0.0,0.0,0.0,0.0,2174.0,1643.0
2025-05-01,Gujarat,Morbi,389.0,88.0,46.0,72.0,424.0,3969.0,1670.0
2025-05-01,Gujarat,Narmada,0.0,0.0,0.0,0.0,0.0,2301.0,3087.0
2025-05-01,Gujarat,Navsari,122.0,21.0,15.0,0.0,0.0,2904.0,2740.0
2025-05-01,Gujarat,Panchmahals,311.0,83.0,61.0,0.0,0.0,4063.0,7124.0
2025-05-01,Gujarat,Patan,225.0,53.0,25.0,0.0,0.0,4496.0,4617.0
2025-05-01,Gujarat,Porbandar,0.0,0.0,0.0,0.0,0.0,2491.0,2696.0
2025-05-01,Gujarat,Rajkot,1375.0,312.0,221.0,1617.0,19736.0,13186.0,13774.0
2025-05-01,Gujarat,Sabarkantha,90.0,41.0,11.0,0.0,0.0,5473.0,6221.0
2025-05-01,Gujarat,Surat,1396.0,542.0,48.0,6338.0,53072.0,20703.0,21712.0
2025-05-01,Gujarat,Surendra Nagar,0.0,0.0,0.0,77.0,526.0,6836.0,7004.0
2025-05-01,Gujarat,Tapi,0.0,0.0,0.0,0.0,0.0,2307.0,2764.0
2025-05-01,Gujarat,The Dangs,174.0,49.0,38.0,412.0,638.0,2509.0,2393.0
2025-05-01,Gujarat,Vadodara,158.0,78.0,10.0,0.0,0.0,9922.0,17396.0
2025-05-01,Gujarat,Valsad,277.0,101.0,20.0,911.0,4282.0,5074.0,5660.0
2025-05-01,Haryana,Ambala,0.0,0.0,0.0,502.0,2700.0,2595.0,5584.0
2025-05-01,Haryana,Bhiwani,0.0,0.0,0.0,377.0,2282.0,3560.0,6956.0
2025-05-01,Haryana,Charkhi Dadri,0.0,0.0,0.0,147.0,768.0,275.0,866.0
2025-05-01,Haryana,Faridabad,1358.0,311.0,32.0,2984.0,17768.0,4394.0,6637.0
2025-05-01,Haryana,Fatehabad,0.0,0.0,0.0,532.0,3435.0,2589.0,4161.0
2025-05-01,Haryana,Gurgaon,512.0,143.0,13.0,373.0,2468.0,3638.0,4559.0
2025-05-01,Haryana,Hisar,0.0,0.0,0.0,591.0,5363.0,5072.0,7266.0
2025-05-01,Haryana,Jhajjar,0.0,0.0,0.0,0.0,0.0,2083.0,3670.0
2025-05-01,Haryana,Jind,0.0,0.0,0.0,394.0,2756.0,3306.0,6372.0
2025-05-01,Haryana,Kaithal,0.0,0.0,0.0,25.0,231.0,2881.0,5344.0
2025-05-01,Haryana,Karnal,0.0,0.0,0.0,1537.0,8280.0,3021.0,7129.0
2025-05-01,Haryana,Kurukshetra,0.0,0.0,0.0,559.0,3431.0,2344.0,5548.0
2025-05-01,Haryana,Mahendragarh,0.0,0.0,0.0,427.0,3826.0,1634.0,3057.0
2025-05-01,Haryana,Mewat,1169.0,147.0,11.0,842.0,5780.0,3067.0,3114.0
2025-05-01,Haryana,Palwal,0.0,0.0,0.0,642.0,4930.0,2611.0,3067.0
2025-05-01,Haryana,Panchkula,0.0,0.0,0.0,752.0,3238.0,1714.0,2447.0
2025-05-01,Haryana,Panipat,0.0,0.0,0.0,1836.0,11334.0,2801.0,5034.0
2025-05-01,Haryana,Rewari,0.0,0.0,0.0,972.0,5008.0,1794.0,2565.0
2025-05-01,Haryana,Rohtak,0.0,0.0,0.0,497.0,2733.0,2482.0,6085.0
2025-05-01,Haryana,Sirsa,0.0,0.0,0.0,771.0,6778.0,3439.0,6291.0
2025-05-01,Haryana,Sonipat,0.0,0.0,0.0,154.0,1186.0,3382.0,6491.0
2025-05-01,Haryana,Yamuna Nagar,0.0,0.0,0.0,699.0,4573.0,3222.0,6665.0
2025-05-01,Himachal Pradesh,Bilaspur,0.0,0.0,0.0,0.0,0.0,543.0,1318.0
2025-05-01,Himachal Pradesh,Chamba,0.0,0.0,0.0,48.0,194.0,930.0,2000.0
2025-05-01,Himachal Pradesh,Hamirpur,0.0,0.0,0.0,0.0,0.0,586.0,1034.0
2025-05-01,Himachal Pradesh,Kangra,0.0,0.0,0.0,0.0,0.0,2600.0,4361.0
2025-05-01,Himachal Pradesh,Kinnaur,0.0,0.0,0.0,0.0,0.0,127.0,207.0
2025-05-01,Himachal Pradesh,Kullu,0.0,0.0,0.0,0.0,0.0,667.0,1074.0
2025-05-01,Himachal Pradesh,Mandi,0.0,0.0,0.0,0.0,0.0,1730.0,3266.0
2025-05-01,Himachal Pradesh,Shimla,0.0,0.0,0.0,0.0,0.0,1060.0,2141.0
2025-05-01,Himachal Pradesh,Sirmaur,0.0,0.0,0.0,88.0,806.0,1182.0,1518.0
2025-05-01,Himachal Pradesh,Solan,0.0,0.0,0.0,0.0,0.0,1152.0,2021.0
2025-05-01,Himachal Pradesh,Una,0.0,0.0,0.0,0.0,0.0,844.0,1693.0
2025-05-01,Jammu And Kashmir,Anantnag,0.0,0.0,0.0,348.0,1090.0,2647.0,2361.0
2025-05-01,Jammu And Kashmir,Badgam,0.0,0.0,0.0,0.0,0.0,550.0,987.0
2025-05-01,Jammu And Kashmir,Bandipore,0.0,0.0,0.0,0.0,0.0,1156.0,1116.0
2025-05-01,Jammu And Kashmir,Baramula,136.0,39.0,12.0,419.0,2365.0,2233.0,3890.0
2025-05-01,Jammu And Kashmir,Budgam,0.0,0.0,0.0,492.0,837.0,2067.0,553.0
2025-05-01,Jammu And Kashmir,Doda,0.0,0.0,0.0,15.0,110.0,1938.0,1969.0
2025-05-01,Jammu And Kashmir,Ganderbal,0.0,0.0,0.0,0.0,0.0,572.0,798.0
2025-05-01,Jammu And Kashmir,Jammu,55.0,16.0,10.0,0.0,0.0,3268.0,6010.0
2025-05-01,Jammu And Kashmir,Kargil,0.0,0.0,0.0,0.0,0.0,86.0,103.0
2025-05-01,Jammu And Kashmir,Kathua,0.0,0.0,0.0,46.0,582.0,2143.0,1970.0
2025-05-01,Jammu And Kashmir,Kishtwar,0.0,0.0,0.0,0.0,0.0,1890.0,1547.0
2025-05-01,Jammu And Kashmir,Kulgam,0.0,0.0,0.0,372.0,1566.0,1479.0,1398.0
2025-05-01,Jammu And Kashmir,Kupwara,0.0,0.0,0.0,1156.0,4646.0,2283.0,2807.0
2025-05-01,Jammu And Kashmir,Leh,0.0,0.0,0.0,0.0,0.0,73.0,56.0
2025-05-01,Jammu And Kashmir,Pulwama,0.0,0.0,0.0,372.0,1454.0,1112.0,1397.0
2025-05-01,Jammu And Kashmir,Punch,0.0,0.0,0.0,0.0,0.0,1537.0,1698.0
2025-05-01,Jammu And Kashmir,Rajouri,0.0,0.0,0.0,0.0,0.0,2079.0,2244.0
2025-05-01,Jammu And Kashmir,Ramban,0.0,0.0,0.0,0.0,0.0,1728.0,996.0
2025-05-01,Jammu And Kashmir,Reasi,0.0,0.0,0.0,0.0,0.0,1873.0,1309.0
2025-05-01,Jammu And Kashmir,Samba,0.0,0.0,0.0,58.0,352.0,462.0,493.0
2025-05-01,Jammu And Kashmir,Shupiyan,0.0,0.0,0.0,572.0,1846.0,810.0,733.0
2025-05-01,Jammu And Kashmir,Srinagar,0.0,0.0,0.0,102.0,1128.0,1888.0,4427.0
2025-05-01,Jammu And Kashmir,Udhampur,0.0,0.0,0.0,40.0,560.0,2221.0,2341.0
2025-05-01,Jharkhand,Bokaro,0.0,0.0,0.0,0.0,0.0,6177.0,7932.0
2025-05-01,Jharkhand,Chatra,0.0,0.0,0.0,0.0,0.0,2477.0,3025.0
2025-05-01,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,0.0,3670.0,3923.0
2025-05-01,Jharkhand,Dhanbad,0.0,0.0,0.0,0.0,0.0,5975.0,10849.0
2025-05-01,Jharkhand,Dumka,0.0,0.0,0.0,0.0,0.0,3576.0,4535.0
2025-05-01,Jharkhand,East Singhbhum,0.0,0.0,0.0,0.0,0.0,7935.0,9554.0
2025-05-01,Jharkhand,Garhwa,0.0,0.0,0.0,0.0,0.0,3835.0,5172.0
2025-05-01,Jharkhand,Garhwa *,0.0,0.0,0.0,0.0,0.0,65.0,379.0
2025-05-01,Jharkhand,Giridih,0.0,0.0,0.0,0.0,0.0,5697.0,6079.0
2025-05-01,Jharkhand,Godda,0.0,0.0,0.0,0.0,0.0,4276.0,3593.0
2025-05-01,Jharkhand,Gumla,0.0,0.0,0.0,0.0,0.0,3857.0,8406.0
2025-05-01,Jharkhand,Hazaribag,0.0,0.0,0.0,0.0,0.0,157.0,640.0
2025-05-01,Jharkhand,Hazaribagh,0.0,0.0,0.0,0.0,0.0,3961.0,3948.0
2025-05-01,Jharkhand,Jamtara,0.0,0.0,0.0,0.0,0.0,2169.0,2513.0
2025-05-01,Jharkhand,Khunti,0.0,0.0,0.0,0.0,0.0,1600.0,2746.0
2025-05-01,Jharkhand,Kodarma,0.0,0.0,0.0,0.0,0.0,123.0,458.0
2025-05-01,Jharkhand,Koderma,0.0,0.0,0.0,0.0,0.0,2018.0,2415.0
2025-05-01,Jharkhand,Latehar,0.0,0.0,0.0,0.0,0.0,2121.0,1986.0
2025-05-01,Jharkhand,Lohardaga,0.0,0.0,0.0,0.0,0.0,1411.0,2759.0
2025-05-01,Jharkhand,Pakaur,0.0,0.0,0.0,0.0,0.0,115.0,167.0
2025-05-01,Jharkhand,Pakur,0.0,0.0,0.0,0.0,0.0,3455.0,2024.0
2025-05-01,Jharkhand,Palamau,0.0,0.0,0.0,0.0,0.0,24.0,173.0
2025-05-01,Jharkhand,Palamu,0.0,0.0,0.0,0.0,0.0,4879.0,5455.0
2025-05-01,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,0.0,554.0,1401.0
2025-05-01,Jharkhand,Purbi Singhbhum,0.0,0.0,0.0,0.0,0.0,655.0,2125.0
2025-05-01,Jharkhand,Ramgarh,0.0,0.0,0.0,0.0,0.0,1944.0,2231.0
2025-05-01,Jharkhand,Ranchi,0.0,0.0,0.0,320.0,3226.0,6079.0,13339.0
2025-05-01,Jharkhand,Sahebganj,0.0,0.0,0.0,0.0,0.0,5129.0,3510.0
2025-05-01,Jharkhand,Sahibganj,0.0,0.0,0.0,0.0,0.0,58.0,145.0
2025-05-01,Jharkhand,Seraikela-Kharsawan,0.0,0.0,0.0,0.0,0.0,4303.0,5873.0
2025-05-01,Jharkhand,Simdega,0.0,0.0,0.0,0.0,0.0,2513.0,5907.0
2025-05-01,Jharkhand,West Singhbhum,0.0,0.0,0.0,0.0,0.0,8463.0,9863.0
2025-05-01,Karnataka,Bagalkot,0.0,0.0,0.0,1084.0,2293.0,5232.0,4284.0
2025-05-01,Karnataka,Bagalkot *,0.0,0.0,0.0,0.0,0.0,31.0,54.0
2025-05-01,Karnataka,Ballari,0.0,0.0,0.0,676.0,2185.0,3568.0,1489.0
2025-05-01,Karnataka,Bangalore,0.0,0.0,0.0,0.0,0.0,8792.0,17856.0
2025-05-01,Karnataka,Bangalore Rural,176.0,35.0,29.0,541.0,2890.0,3142.0,2161.0
2025-05-01,Karnataka,Belagavi,0.0,0.0,0.0,550.0,2272.0,6509.0,3387.0
2025-05-01,Karnataka,Belgaum,0.0,0.0,0.0,0.0,0.0,5911.0,8088.0
2025-05-01,Karnataka,Bellary,0.0,0.0,0.0,0.0,0.0,4390.0,4354.0
2025-05-01,Karnataka,Bengaluru,2659.0,1723.0,869.0,5452.0,29444.0,22508.0,19332.0
2025-05-01,Karnataka,Bidar,0.0,0.0,0.0,156.0,590.0,4061.0,4348.0
2025-05-01,Karnataka,Bijapur,0.0,0.0,0.0,0.0,0.0,2461.0,4056.0
2025-05-01,Karnataka,Chamarajanagar,0.0,0.0,0.0,0.0,0.0,47.0,152.0
2025-05-01,Karnataka,Chamrajanagar,0.0,0.0,0.0,0.0,0.0,2278.0,1667.0
2025-05-01,Karnataka,Chamrajnagar,0.0,0.0,0.0,0.0,0.0,72.0,155.0
2025-05-01,Karnataka,Chickmagalur,0.0,0.0,0.0,0.0,0.0,1409.0,1868.0
2025-05-01,Karnataka,Chikkaballapur,0.0,0.0,0.0,377.0,2580.0,3354.0,2327.0
2025-05-01,Karnataka,Chikkamagaluru,0.0,0.0,0.0,74.0,192.0,1666.0,686.0
2025-05-01,Karnataka,Chikmagalur,0.0,0.0,0.0,0.0,0.0,42.0,108.0
2025-05-01,Karnataka,Chitradurga,0.0,0.0,0.0,684.0,3432.0,5145.0,3765.0
2025-05-01,Karnataka,Dakshina Kannada,0.0,0.0,0.0,100.0,326.0,6122.0,4229.0
2025-05-01,Karnataka,Davanagere,0.0,0.0,0.0,0.0,0.0,76.0,379.0
2025-05-01,Karnataka,Davangere,0.0,0.0,0.0,370.0,945.0,6359.0,6019.0
2025-05-01,Karnataka,Dharwad,0.0,0.0,0.0,1288.0,4130.0,5773.0,5683.0
2025-05-01,Karnataka,Gadag,0.0,0.0,0.0,694.0,1389.0,3784.0,2254.0
2025-05-01,Karnataka,Gadag *,0.0,0.0,0.0,0.0,0.0,48.0,95.0
2025-05-01,Karnataka,Gulbarga,0.0,0.0,0.0,0.0,0.0,2506.0,4686.0
2025-05-01,Karnataka,Hasan,0.0,0.0,0.0,0.0,0.0,385.0,892.0
2025-05-01,Karnataka,Hassan,0.0,0.0,0.0,631.0,3058.0,4707.0,2426.0
2025-05-01,Karnataka,Haveri,0.0,0.0,0.0,792.0,3177.0,4944.0,5385.0
2025-05-01,Karnataka,Haveri *,0.0,0.0,0.0,0.0,0.0,45.0,151.0
2025-05-01,Karnataka,Kalaburagi,0.0,0.0,0.0,1102.0,3710.0,5253.0,3154.0
2025-05-01,Karnataka,Kodagu,0.0,0.0,0.0,0.0,0.0,1543.0,1096.0
2025-05-01,Karnataka,Kolar,0.0,0.0,0.0,1218.0,5592.0,5179.0,3878.0
2025-05-01,Karnataka,Koppal,0.0,0.0,0.0,707.0,2160.0,4851.0,3125.0
2025-05-01,Karnataka,Mandya,0.0,0.0,0.0,466.0,2426.0,5982.0,4304.0
2025-05-01,Karnataka,Mysore,0.0,0.0,0.0,0.0,0.0,2634.0,4356.0
2025-05-01,Karnataka,Mysuru,0.0,0.0,0.0,656.0,3665.0,4685.0,3119.0
2025-05-01,Karnataka,Raichur,0.0,0.0,0.0,770.0,3290.0,6937.0,6392.0
2025-05-01,Karnataka,Ramanagar,0.0,0.0,0.0,333.0,2523.0,3499.0,2369.0
2025-05-01,Karnataka,Shimoga,0.0,0.0,0.0,0.0,0.0,1359.0,2213.0
2025-05-01,Karnataka,Shivamogga,0.0,0.0,0.0,330.0,806.0,3585.0,1454.0
2025-05-01,Karnataka,Tumakuru,0.0,0.0,0.0,423.0,1350.0,4581.0,2187.0
2025-05-01,Karnataka,Tumkur,0.0,0.0,0.0,0.0,0.0,3666.0,5276.0
2025-05-01,Karnataka,Udupi,0.0,0.0,0.0,0.0,0.0,3341.0,1379.0
2025-05-01,Karnataka,Uttara Kannada,0.0,0.0,0.0,309.0,1146.0,4025.0,2290.0
2025-05-01,Karnataka,Vijayanagara,0.0,0.0,0.0,0.0,0.0,1099.0,2954.0
2025-05-01,Karnataka,Vijayapura,0.0,0.0,0.0,0.0,0.0,3969.0,2127.0
2025-05-01,Karnataka,Yadgir,0.0,0.0,0.0,416.0,1311.0,4397.0,4065.0
2025-05-01,Kerala,Alappuzha,0.0,0.0,0.0,0.0,0.0,6743.0,6924.0
2025-05-01,Kerala,Ernakulam,0.0,0.0,0.0,0.0,0.0,14483.0,11650.0
2025-05-01,Kerala,Idukki,0.0,0.0,0.0,0.0,0.0,3849.0,3625.0
2025-05-01,Kerala,Kannur,0.0,0.0,0.0,0.0,0.0,9785.0,7844.0
2025-05-01,Kerala,Kasaragod,0.0,0.0,0.0,0.0,0.0,6753.0,4286.0
